date,cash_value,stock_value,total_value,deposit_withdrawal,simple_returns,cum_return,equity_index
2022-03-05,-8420.345000000001,-29086.164114588802,-37506.5091145888,0.0,0.0,0.0,
2022-03-06,-8420.345000000001,-29086.164114588802,-37506.5091145888,0.0,0.0,0.0,
2022-03-07,-8420.345000000001,-29059.597209376672,-37479.94220937668,0.0,0.0,0.0,
2022-03-08,-8420.345000000001,-29067.346659056864,-37487.691659056865,0.0,0.0,0.0,
2022-03-09,-8390.345000000001,-29095.90905396021,-37486.25405396021,30.0,0.0,0.0,
2022-03-10,-8390.345000000001,-29079.64190131538,-37469.98690131538,0.0,0.0,0.0,
2022-03-11,-8390.345000000001,-29062.65386598665,-37452.99886598665,0.0,0.0,0.0,
2022-03-12,-8390.345000000001,-29062.65386598665,-37452.99886598665,0.0,0.0,0.0,
2022-03-13,-8390.345000000001,-29062.65386598665,-37452.99886598665,0.0,0.0,0.0,
2022-03-14,-8383.345000000001,-29063.31060397068,-37446.65560397068,0.0,0.0,0.0,
2022-03-15,-9070.902000000002,-28379.619226255498,-37450.5212262555,0.0,0.0,0.0,
2022-03-16,-9565.902000000002,-27978.420753775023,-37544.32275377502,0.0,0.0,0.0,
2022-03-17,-8725.977000000003,-28748.34985747811,-37474.32685747811,0.0,0.0,0.0,
2022-03-18,-9095.277000000002,-28388.84736399064,-37484.124363990646,0.0,0.0,0.0,
2022-03-19,-9095.277000000002,-28388.84736399064,-37484.124363990646,0.0,0.0,0.0,
2022-03-20,-9095.277000000002,-28388.84736399064,-37484.124363990646,0.0,0.0,0.0,
2022-03-21,-9095.277000000002,-28379.304162509907,-37474.58116250991,0.0,0.0,0.0,
2022-03-22,-12533.277000000002,-23755.15339486985,-36288.43039486985,1000.0,0.0,0.0,
2022-03-23,-12533.277000000002,-23860.520882052755,-36393.79788205276,0.0,0.0,0.0,
2022-03-24,-12616.477000000003,-23515.991194266007,-36132.46819426601,0.0,0.0,0.0,
2022-03-25,-12446.477000000003,-23822.77693195378,-36269.25393195378,0.0,0.0,0.0,
2022-03-26,-12446.477000000003,-23822.77693195378,-36269.25393195378,0.0,0.0,0.0,
2022-03-27,-12446.477000000003,-23822.77693195378,-36269.25393195378,0.0,0.0,0.0,
2022-03-28,-12455.477000000003,-23835.62536964933,-36291.102369649336,0.0,0.0,0.0,
2022-03-29,-12934.477000000003,-23000.32273675829,-35934.799736758294,0.0,0.0,0.0,
2022-03-30,-12934.477000000003,-23175.53262880485,-36110.00962880485,0.0,0.0,0.0,
2022-03-31,-13050.477000000003,-23165.34712454828,-36215.82412454828,0.0,0.0,0.0,
2022-04-01,-13465.477000000003,-23498.084079329394,-36963.561079329396,0.0,0.0,0.0,
2022-04-02,-13465.477000000003,-23498.084079329394,-36963.561079329396,0.0,0.0,0.0,
2022-04-03,-13471.587000000003,-23498.084079329394,-36969.6710793294,0.0,0.0,0.0,
2022-04-04,-8116.147000000004,-28324.592092784143,-36440.73909278415,5.44,0.0,0.0,
2022-04-05,-8116.147000000004,-28332.904748682722,-36449.05174868272,0.0,0.0,0.0,
2022-04-06,-8499.042000000003,-27658.745602210278,-36157.78760221028,0.0,0.0,0.0,
2022-04-07,-8906.942000000003,-24335.8021259649,-33242.744125964906,0.0,0.0,0.0,
2022-04-08,-8871.942000000003,-27404.69357713172,-36276.63557713172,0.0,0.0,0.0,
2022-04-09,-8871.942000000003,-27404.69357713172,-36276.63557713172,0.0,0.0,0.0,
2022-04-10,-8871.942000000003,-27404.69357713172,-36276.63557713172,0.0,0.0,0.0,
2022-04-11,-8451.942000000003,-27972.696102957154,-36424.63810295716,0.0,0.0,0.0,
2022-04-12,-8451.942000000003,-27972.81227102931,-36424.75427102931,0.0,0.0,0.0,
2022-04-13,-8451.942000000003,-27956.205370745207,-36408.14737074521,0.0,0.0,0.0,
2022-04-14,-8451.942000000003,-27938.615602945647,-36390.55760294565,0.0,0.0,0.0,
2022-04-15,-8451.942000000003,-27938.615602945647,-36390.55760294565,0.0,0.0,0.0,
2022-04-16,-8451.942000000003,-27938.615602945647,-36390.55760294565,0.0,0.0,0.0,
2022-04-17,-8451.942000000003,-27938.615602945647,-36390.55760294565,0.0,0.0,0.0,
2022-04-18,-7519.922000000002,-28877.818788707707,-36397.74078870771,0.0,0.0,0.0,
2022-04-19,-7519.922000000002,-28888.252210986164,-36408.174210986166,0.0,0.0,0.0,
2022-04-20,-7519.922000000002,-28882.769006189043,-36402.691006189045,0.0,0.0,0.0,
2022-04-21,-7519.922000000002,-28868.794343817,-36388.716343817,0.0,0.0,0.0,
2022-04-22,-7519.922000000002,-28863.692717778307,-36383.61471777831,0.0,0.0,0.0,
2022-04-23,-7519.922000000002,-28863.692717778307,-36383.61471777831,0.0,0.0,0.0,
2022-04-24,-7519.922000000002,-28863.692717778307,-36383.61471777831,0.0,0.0,0.0,
2022-04-25,-7674.422000000002,-28870.561747329397,-36544.9837473294,0.0,0.0,0.0,
2022-04-26,-7574.002000000002,-28861.31317345345,-36435.315173453455,0.0,0.0,0.0,
2022-04-27,-7574.002000000002,-28864.296238161744,-36438.29823816175,0.0,0.0,0.0,
2022-04-28,-7910.902000000002,-28538.592836776832,-36449.49483677684,0.0,0.0,0.0,
2022-04-29,-8019.902000000002,-28460.063501205248,-36479.96550120525,0.0,0.0,0.0,
2022-04-30,-8019.902000000002,-28460.063501205248,-36479.96550120525,0.0,0.0,0.0,
2022-05-01,-8019.902000000002,-28460.063501205248,-36479.96550120525,0.0,0.0,0.0,
2022-05-02,-8019.412000000002,-28469.64621320122,-36489.05821320122,0.0,0.0,0.0,
2022-05-03,-7994.872000000002,-28360.054597414095,-36354.926597414094,0.0,0.0,0.0,
2022-05-04,-8019.060000000002,-28427.85141215204,-36446.91141215204,0.0,0.0,0.0,
2022-05-05,-8019.060000000002,-28432.42450345858,-36451.48450345858,0.0,0.0,0.0,
2022-05-06,-8019.060000000002,-28425.957268067075,-36445.01726806708,0.0,0.0,0.0,
2022-05-07,-8019.060000000002,-28425.957268067075,-36445.01726806708,0.0,0.0,0.0,
2022-05-08,-8019.060000000002,-28425.957268067075,-36445.01726806708,0.0,0.0,0.0,
2022-05-09,-8018.600000000002,-28421.149217396298,-36439.7492173963,0.0,0.0,0.0,
2022-05-10,-8211.915000000003,-28219.545684746678,-36431.46068474668,0.0,0.0,0.0,
2022-05-11,-8211.915000000003,-28224.57441226012,-36436.489412260125,0.0,0.0,0.0,
2022-05-12,-8211.915000000003,-28230.870718863553,-36442.78571886355,0.0,0.0,0.0,
2022-05-13,-8211.915000000003,-28222.404333195194,-36434.3193331952,0.0,0.0,0.0,
2022-05-14,-8211.915000000003,-28222.404333195194,-36434.3193331952,0.0,0.0,0.0,
2022-05-15,-8211.915000000003,-28222.404333195194,-36434.3193331952,0.0,0.0,0.0,
2022-05-16,-8438.726000000002,-27983.780668208852,-36422.50666820885,0.0,0.0,0.0,
2022-05-17,-8438.726000000002,-27961.949727822725,-36400.67572782273,0.0,0.0,0.0,
2022-05-18,-8438.726000000002,-27986.843102150135,-36425.56910215014,0.0,0.0,0.0,
2022-05-19,-8438.726000000002,-28012.046857730104,-36450.7728577301,0.0,0.0,0.0,
2022-05-20,-8654.883000000002,-27865.6920459606,-36520.575045960606,0.0,0.0,0.0,
2022-05-21,-8654.883000000002,-27865.6920459606,-36520.575045960606,0.0,0.0,0.0,
2022-05-22,-8654.883000000002,-27865.6920459606,-36520.575045960606,0.0,0.0,0.0,
2022-05-23,-8564.883000000002,-27848.910054642376,-36413.793054642374,0.0,0.0,0.0,
2022-05-24,-8564.883000000002,-27850.566640132038,-36415.449640132036,0.0,0.0,0.0,
2022-05-25,-8564.883000000002,-27844.217177558432,-36409.10017755843,0.0,0.0,0.0,
2022-05-26,-10798.453000000001,-27720.083449253383,-38518.536449253384,0.0,0.0,0.0,
2022-05-27,-10798.453000000001,-27693.492709764658,-38491.94570976466,0.0,0.0,0.0,
2022-05-28,-10798.453000000001,-27693.492709764658,-38491.94570976466,0.0,0.0,0.0,
2022-05-29,-10798.453000000001,-27693.492709764658,-38491.94570976466,0.0,0.0,0.0,
2022-05-30,-8798.453000000001,-27693.492709764658,-36491.94570976466,2000.0,0.0,0.0,
2022-05-31,-15558.171000000002,-27773.95296024216,-43332.12396024216,0.0,0.0,0.0,
2022-06-01,-15558.171000000002,-27766.43723978594,-43324.60823978594,0.0,0.0,0.0,
2022-06-02,-12821.411000000002,-23530.48587893535,-36351.89687893535,0.0,0.0,0.0,
2022-06-03,-8621.861,-27840.732276984036,-36462.59327698404,0.0,0.0,0.0,
2022-06-04,-8621.861,-27840.732276984036,-36462.59327698404,0.0,0.0,0.0,
2022-06-05,-8621.861,-27840.732276984036,-36462.59327698404,0.0,0.0,0.0,
2022-06-06,-16955.861,-15617.340405004334,-32573.201405004336,1500.0,0.0,0.0,
2022-06-07,-16806.861,-15754.687875206488,-32561.54887520649,0.0,0.0,0.0,
2022-06-08,-11651.461000000001,-21112.273681747614,-32763.734681747614,0.0,0.0,0.0,
2022-06-09,-11541.461000000001,-21674.959470660364,-33216.42047066036,0.0,0.0,0.0,
2022-06-10,-11321.461000000001,-22198.88609249087,-33520.34709249087,0.0,0.0,0.0,
2022-06-11,-11321.461000000001,-22198.88609249087,-33520.34709249087,0.0,0.0,0.0,
2022-06-12,-11321.461000000001,-22198.88609249087,-33520.34709249087,0.0,0.0,0.0,
2022-06-13,-11063.153000000002,-22982.300778794932,-34045.45377879494,0.0,0.0,0.0,
2022-06-14,-11063.153000000002,-23040.73514351396,-34103.88814351396,0.0,0.0,0.0,
2022-06-15,-11314.263000000003,-22570.745528643794,-33885.0085286438,0.0,0.0,0.0,
2022-06-16,-11204.263000000003,-23045.086228715856,-34249.34922871586,0.0,0.0,0.0,
2022-06-17,-11024.263000000003,-23096.91671082689,-34121.179710826895,0.0,0.0,0.0,
2022-06-18,-11024.263000000003,-23096.91671082689,-34121.179710826895,0.0,0.0,0.0,
2022-06-19,-11024.263000000003,-23096.91671082689,-34121.179710826895,0.0,0.0,0.0,
2022-06-20,-11024.263000000003,-23096.91671082689,-34121.179710826895,0.0,0.0,0.0,
2022-06-21,-5411.5570000000025,-28349.295558887356,-33760.85255888736,0.0,0.0,0.0,
2022-06-22,-5411.5570000000025,-28343.80259497277,-33755.359594972775,0.0,0.0,0.0,
2022-06-23,-10612.252000000002,-22995.804108923203,-33608.05610892321,0.0,0.0,0.0,
2022-06-24,-5860.787000000002,-27766.36566846303,-33627.15266846303,0.0,0.0,0.0,
2022-06-25,-5860.787000000002,-27766.36566846303,-33627.15266846303,0.0,0.0,0.0,
2022-06-26,-5860.787000000002,-27766.36566846303,-33627.15266846303,0.0,0.0,0.0,
2022-06-27,-5860.787000000002,-27783.781459174774,-33644.56845917478,0.0,0.0,0.0,
2022-06-28,-5860.787000000002,-27815.05741512555,-33675.84441512555,0.0,0.0,0.0,
2022-06-29,-5860.787000000002,-27802.681080179398,-33663.4680801794,0.0,0.0,0.0,
2022-06-30,-5859.737000000002,-27821.747303042313,-33681.484303042314,0.0,0.0,0.0,
2022-07-01,-6038.416000000002,-27617.553387411033,-33655.96938741104,0.0,0.0,0.0,
2022-07-02,-6046.126000000002,-27617.553387411033,-33663.67938741104,0.0,0.0,0.0,
2022-07-03,-6046.126000000002,-27617.553387411033,-33663.67938741104,0.0,0.0,0.0,
2022-07-04,-6046.126000000002,-27617.553387411033,-33663.67938741104,0.0,0.0,0.0,
2022-07-05,-6046.126000000002,-27604.856651713482,-33650.982651713486,0.0,0.0,0.0,
2022-07-06,-6046.126000000002,-27594.95266404701,-33641.07866404701,0.0,0.0,0.0,
2022-07-07,-6046.126000000002,-27588.879535691256,-33635.005535691256,0.0,0.0,0.0,
2022-07-08,-6161.206000000002,-27471.923734108743,-33633.12973410875,0.0,0.0,0.0,
2022-07-09,-6161.206000000002,-27471.923734108743,-33633.12973410875,0.0,0.0,0.0,
2022-07-10,-6161.206000000002,-27471.923734108743,-33633.12973410875,0.0,0.0,0.0,
2022-07-11,-6161.206000000002,-27487.53589141543,-33648.74189141543,0.0,0.0,0.0,
2022-07-12,-6161.206000000002,-27502.58780909124,-33663.79380909124,0.0,0.0,0.0,
2022-07-13,-6161.206000000002,-27501.835278636077,-33663.04127863608,0.0,0.0,0.0,
2022-07-14,-6161.206000000002,-27492.20055710189,-33653.40655710189,0.0,0.0,0.0,
2022-07-15,-6161.206000000002,-27467.835002809577,-33629.04100280958,0.0,0.0,0.0,
2022-07-16,-6161.206000000002,-27467.835002809577,-33629.04100280958,0.0,0.0,0.0,
2022-07-17,-6161.206000000002,-27467.835002809577,-33629.04100280958,0.0,0.0,0.0,
2022-07-18,-6161.206000000002,-27476.655196944957,-33637.861196944956,0.0,0.0,0.0,
2022-07-19,-6220.121000000002,-27397.667800246014,-33617.78880024602,0.0,0.0,0.0,
2022-07-20,-6295.126000000002,-27311.845884502192,-33606.97188450219,0.0,0.0,0.0,
2022-07-21,-6295.126000000002,-27299.460790035337,-33594.58679003534,0.0,0.0,0.0,
2022-07-22,-6295.126000000002,-27300.36388565502,-33595.48988565502,0.0,0.0,0.0,
2022-07-23,-6295.126000000002,-27300.36388565502,-33595.48988565502,0.0,0.0,0.0,
2022-07-24,-6295.126000000002,-27300.36388565502,-33595.48988565502,0.0,0.0,0.0,
2022-07-25,-6295.126000000002,-27307.43876788567,-33602.56476788567,0.0,0.0,0.0,
2022-07-26,-6295.126000000002,-27347.47441654143,-33642.600416541434,0.0,0.0,0.0,
2022-07-27,-6292.256000000002,-27310.0137951088,-33602.269795108805,0.0,0.0,0.0,
2022-07-28,-6523.576000000002,-27057.95631105074,-33581.532311050745,0.0,0.0,0.0,
2022-07-29,-6522.856000000002,-26970.30615585646,-33493.16215585646,0.0,0.0,0.0,
2022-07-30,-6522.856000000002,-26970.30615585646,-33493.16215585646,0.0,0.0,0.0,
2022-07-31,-6522.856000000002,-26970.30615585646,-33493.16215585646,0.0,0.0,0.0,
2022-08-01,-6527.106000000002,-26958.96220600379,-33486.068206003794,0.0,0.0,0.0,
2022-08-02,-6527.106000000002,-26975.890881788928,-33502.99688178893,0.0,0.0,0.0,
2022-08-03,-6527.106000000002,-26933.24452556845,-33460.35052556845,0.0,0.0,0.0,
2022-08-04,-14031.275000000001,-19850.609699806468,-33881.88469980647,0.0,0.0,0.0,
2022-08-05,-13377.275000000001,-19442.97950397405,-32820.25450397405,0.0,0.0,0.0,
2022-08-06,-13377.275000000001,-19442.97950397405,-32820.25450397405,0.0,0.0,0.0,
2022-08-07,-13377.275000000001,-19442.97950397405,-32820.25450397405,0.0,0.0,0.0,
2022-08-08,-13377.275000000001,-18945.454797176397,-32322.7297971764,0.0,0.0,0.0,
2022-08-09,-5045.2750000000015,-28638.968236770095,-33684.2432367701,0.0,0.0,0.0,
2022-08-10,-5045.2750000000015,-28646.06996905088,-33691.344969050886,0.0,0.0,0.0,
2022-08-11,-5045.2750000000015,-28646.89779862781,-33692.17279862781,0.0,0.0,0.0,
2022-08-12,-5045.2750000000015,-28648.379283588547,-33693.65428358855,0.0,0.0,0.0,
2022-08-13,-5045.2750000000015,-28648.379283588547,-33693.65428358855,0.0,0.0,0.0,
2022-08-14,-5045.2750000000015,-28648.379283588547,-33693.65428358855,0.0,0.0,0.0,
2022-08-15,-5045.2750000000015,-28651.69743246794,-33696.97243246794,0.0,0.0,0.0,
2022-08-16,-5045.2750000000015,-28666.243861003997,-33711.518861004,0.0,0.0,0.0,
2022-08-17,-5045.2750000000015,-28657.070125913833,-33702.34512591384,0.0,0.0,0.0,
2022-08-18,-5045.2750000000015,-28654.27369617543,-33699.548696175436,0.0,0.0,0.0,
2022-08-19,-5045.2750000000015,-28639.328602902886,-33684.60360290289,0.0,0.0,0.0,
2022-08-20,-5045.2750000000015,-28639.328602902886,-33684.60360290289,0.0,0.0,0.0,
2022-08-21,-5045.2750000000015,-28639.328602902886,-33684.60360290289,0.0,0.0,0.0,
2022-08-22,-5045.2750000000015,-28635.921234479185,-33681.19623447918,0.0,0.0,0.0,
2022-08-23,-5045.2750000000015,-28634.981617727983,-33680.25661772798,0.0,0.0,0.0,
2022-08-24,-5045.2750000000015,-28639.10625596147,-33684.381255961474,0.0,0.0,0.0,
2022-08-25,-5045.2750000000015,-28640.26926201526,-33685.54426201526,0.0,0.0,0.0,
2022-08-26,-5186.189000000001,-28494.406707129187,-33680.595707129185,0.0,0.0,0.0,
2022-08-27,-5186.189000000001,-28494.406707129187,-33680.595707129185,0.0,0.0,0.0,
2022-08-28,-5186.189000000001,-28494.406707129187,-33680.595707129185,0.0,0.0,0.0,
2022-08-29,-5983.022000000001,-27692.82804277384,-33675.85004277384,0.0,0.0,0.0,
2022-08-30,-6503.581000000001,-27179.437307284858,-33683.01830728486,0.0,0.0,0.0,
2022-08-31,-6504.191000000001,-27190.282543643032,-33694.473543643035,0.0,0.0,0.0,
2022-09-01,-6504.191000000001,-27179.391879184986,-33683.582879184985,0.0,0.0,0.0,
2022-09-02,-6926.504000000001,-26865.57343480921,-33792.07743480921,0.0,0.0,0.0,
2022-09-03,-6926.504000000001,-26865.57343480921,-33792.07743480921,0.0,0.0,0.0,
2022-09-04,-6926.504000000001,-26865.57343480921,-33792.07743480921,0.0,0.0,0.0,
2022-09-05,-6926.504000000001,-26865.57343480921,-33792.07743480921,0.0,0.0,0.0,
2022-09-06,-6926.504000000001,-26869.25334130028,-33795.75734130028,0.0,0.0,0.0,
2022-09-07,-6926.504000000001,-26837.26256765143,-33763.76656765143,0.0,0.0,0.0,
2022-09-08,-7325.691000000001,-26435.480513406146,-33761.171513406145,0.0,0.0,0.0,
2022-09-09,-7614.211000000001,-26122.64018616782,-33736.85118616782,0.0,0.0,0.0,
2022-09-10,-7614.211000000001,-26122.64018616782,-33736.85118616782,0.0,0.0,0.0,
2022-09-11,-7614.211000000001,-26122.64018616782,-33736.85118616782,0.0,0.0,0.0,
2022-09-12,-7614.211000000001,-26088.896284553444,-33703.10728455344,0.0,0.0,0.0,
2022-09-13,-8080.877000000001,-25731.13667191961,-33812.01367191961,0.0,0.0,0.0,
2022-09-14,-8080.877000000001,-25721.959707203507,-33802.83670720351,0.0,0.0,0.0,
2022-09-15,-8080.877000000001,-25761.622090935125,-33842.499090935125,0.0,0.0,0.0,
2022-09-16,-8305.667000000001,-25547.395931508043,-33853.062931508044,0.0,0.0,0.0,
2022-09-17,-8305.667000000001,-25547.395931508043,-33853.062931508044,0.0,0.0,0.0,
2022-09-18,-8305.667000000001,-25547.395931508043,-33853.062931508044,0.0,0.0,0.0,
2022-09-19,-8305.667000000001,-25527.823593669644,-33833.490593669645,0.0,0.0,0.0,
2022-09-20,-8305.667000000001,-25569.924970087286,-33875.59197008729,0.0,0.0,0.0,
2022-09-21,-8305.667000000001,-25628.93316549525,-33934.600165495256,0.0,0.0,0.0,
2022-09-22,-8305.667000000001,-25650.444130525488,-33956.11113052549,0.0,0.0,0.0,
2022-09-23,-9010.933,-24843.208973774512,-33854.14197377452,150.0,0.0,0.0,
2022-09-24,-9010.933,-24843.208973774512,-33854.14197377452,0.0,0.0,0.0,
2022-09-25,-9010.933,-24843.208973774512,-33854.14197377452,0.0,0.0,0.0,
2022-09-26,-9010.933,-24874.825770463627,-33885.758770463624,0.0,0.0,0.0,
2022-09-27,-8910.933,-24909.88916014701,-33820.822160147014,-2383.42,0.0,0.0,
2022-09-28,-8910.933,-24841.77750543338,-33752.71050543338,0.0,0.0,0.0,
2022-09-29,-8910.933,-24937.045196765925,-33847.97819676592,0.0,0.0,0.0,
2022-09-30,-8912.043000000001,-24987.126951598897,-33899.1699515989,0.0,0.0,0.0,
2022-10-01,-8812.043000000001,-24987.126951598897,-33799.1699515989,100.0,0.0,0.0,
2022-10-02,-8812.043000000001,-24987.126951598897,-33799.1699515989,0.0,0.0,0.0,
2022-10-03,-8812.043000000001,-24908.97389813421,-33721.016898134214,0.0,0.0,0.0,
2022-10-04,-14384.359,-24405.852459066977,-38790.21145906698,0.0,0.0,0.0,
2022-10-05,-9239.359,-24423.167614909275,-33662.52661490928,0.0,0.0,0.0,
2022-10-06,-9238.819,-24462.48150219012,-33701.30050219012,0.0,0.0,0.0,
2022-10-07,-9470.176,-24347.508794354693,-33817.68479435469,0.0,0.0,0.0,
2022-10-08,-9470.176,-24347.508794354693,-33817.68479435469,0.0,0.0,0.0,
2022-10-09,-9470.176,-24347.508794354693,-33817.68479435469,0.0,0.0,0.0,
2022-10-10,-9470.176,-24389.6895844212,-33859.865584421204,0.0,0.0,0.0,
2022-10-11,-9539.833999999999,-24339.24158716337,-33879.075587163374,0.0,0.0,0.0,
2022-10-12,-9998.983999999999,-23974.122411202985,-33973.106411202985,0.0,0.0,0.0,
2022-10-13,-10322.024,-23528.82343660357,-33850.847436603566,0.0,0.0,0.0,
2022-10-14,-10322.024,-23657.76223578839,-33979.786235788386,0.0,0.0,0.0,
2022-10-15,-10222.024,-23657.76223578839,-33879.786235788386,100.0,0.0,0.0,
2022-10-16,-10222.024,-23657.76223578839,-33879.786235788386,0.0,0.0,0.0,
2022-10-17,-10222.024,-23483.840463620083,-33705.864463620084,0.0,0.0,0.0,
2022-10-18,-10420.413999999999,-23212.269103773215,-33632.68310377321,0.0,0.0,0.0,
2022-10-19,-10420.413999999999,-23267.302752093387,-33687.71675209339,0.0,0.0,0.0,
2022-10-20,-10420.413999999999,-23314.139086228904,-33734.5530862289,0.0,0.0,0.0,
2022-10-21,-10649.344,-22937.425484169893,-33586.76948416989,0.0,0.0,0.0,
2022-10-22,-10649.344,-22937.425484169893,-33586.76948416989,0.0,0.0,0.0,
2022-10-23,-10649.344,-22937.425484169893,-33586.76948416989,0.0,0.0,0.0,
2022-10-24,-10669.344,-22815.9769068503,-33485.3209068503,0.0,0.0,0.0,
2022-10-25,-10669.344,-22714.919614792678,-33384.263614792675,0.0,0.0,0.0,
2022-10-26,-10669.344,-22788.036121793295,-33457.38012179329,0.0,0.0,0.0,
2022-10-27,-15916.284,-22580.682545336473,-38496.96654533647,400.0,0.0,0.0,
2022-10-28,-15186.284,-22504.398225765206,-37690.68222576521,730.0,0.0,0.0,
2022-10-29,-15186.284,-22504.398225765206,-37690.68222576521,0.0,0.0,0.0,
2022-10-30,-15191.764,-22504.398225765206,-37696.162225765205,0.0,0.0,0.0,
2022-10-31,-15190.344,-22559.681965809858,-37750.02596580986,0.0,0.0,0.0,
2022-11-01,-15090.344,-22628.0702143913,-37718.4142143913,100.0,0.0,0.0,
2022-11-02,-15548.728,-22340.207689889965,-37888.935689889964,0.0,0.0,0.0,
2022-11-03,-15687.598,-22296.646913192264,-37984.24491319226,0.0,0.0,0.0,
2022-11-04,-15687.057999999999,-22178.66009430716,-37865.71809430716,0.0,0.0,0.0,
2022-11-05,-15687.057999999999,-22178.66009430716,-37865.71809430716,0.0,0.0,0.0,
2022-11-06,-15687.057999999999,-22178.66009430716,-37865.71809430716,0.0,0.0,0.0,
2022-11-07,-15686.328,-22153.73085476468,-37840.05885476468,0.0,0.0,0.0,
2022-11-08,-15780.127999999999,-22050.850236462804,-37830.978236462804,0.0,0.0,0.0,
2022-11-09,-15828.957999999999,-22196.35242589739,-38025.31042589739,0.0,0.0,0.0,
2022-11-10,-15985.707999999999,-21623.803955526506,-37609.511955526505,0.0,0.0,0.0,
2022-11-11,-15985.707999999999,-21499.614693118623,-37485.32269311862,0.0,0.0,0.0,
2022-11-12,-15985.707999999999,-21499.614693118623,-37485.32269311862,0.0,0.0,0.0,
2022-11-13,-15985.707999999999,-21499.614693118623,-37485.32269311862,0.0,0.0,0.0,
2022-11-14,-15985.707999999999,-21593.666961068353,-37579.37496106835,0.0,0.0,0.0,
2022-11-15,-15885.707999999999,-21533.100348502383,-37418.80834850238,100.0,0.0,0.0,
2022-11-16,-15885.707999999999,-21632.760591624516,-37518.468591624514,0.0,0.0,0.0,
2022-11-17,-15885.707999999999,-21653.134729890902,-37538.8427298909,0.0,0.0,0.0,
2022-11-18,-15885.707999999999,-21650.358836775074,-37536.06683677508,0.0,0.0,0.0,
2022-11-19,-15885.707999999999,-21650.358836775074,-37536.06683677508,0.0,0.0,0.0,
2022-11-20,-15885.707999999999,-21650.358836775074,-37536.06683677508,0.0,0.0,0.0,
2022-11-21,-15913.503999999999,-21667.412977951317,-37580.91697795132,0.0,0.0,0.0,
2022-11-22,-15913.503999999999,-21602.019184930123,-37515.52318493012,0.0,0.0,0.0,
2022-11-23,-16052.813999999998,-21398.159474322587,-37450.973474322585,0.0,0.0,0.0,
2022-11-24,-16052.813999999998,-21398.159474322587,-37450.973474322585,0.0,0.0,0.0,
2022-11-25,-16052.813999999998,-21416.48063960285,-37469.29463960285,0.0,0.0,0.0,
2022-11-26,-16052.813999999998,-21416.48063960285,-37469.29463960285,0.0,0.0,0.0,
2022-11-27,-16052.813999999998,-21416.48063960285,-37469.29463960285,0.0,0.0,0.0,
2022-11-28,-16140.053999999998,-21447.089666046493,-37587.14366604649,0.0,0.0,0.0,
2022-11-29,-16145.053999999998,-21455.4234572497,-37600.4774572497,0.0,0.0,0.0,
2022-11-30,-16144.753999999999,-21214.495623385912,-37359.24962338591,0.0,0.0,0.0,
2022-12-01,-16044.753999999999,-21253.736143643127,-37298.490143643125,100.0,0.0,0.0,
2022-12-02,-16044.753999999999,-21276.949512422743,-37321.70351242274,0.0,0.0,0.0,
2022-12-03,-16044.753999999999,-21276.949512422743,-37321.70351242274,0.0,0.0,0.0,
2022-12-04,-16041.264,-21276.949512422743,-37318.21351242274,0.0,0.0,0.0,
2022-12-05,-16357.344,-21429.771875485516,-37787.11587548551,0.0,0.0,0.0,
2022-12-06,-16356.803999999998,-21556.995644993807,-37913.79964499381,0.0,0.0,0.0,
2022-12-07,-16356.803999999998,-21590.775457334727,-37947.57945733472,0.0,0.0,0.0,
2022-12-08,-16356.803999999998,-21549.063916021147,-37905.86791602115,0.0,0.0,0.0,
2022-12-09,-16356.803999999998,-21588.308970030626,-37945.11297003063,0.0,0.0,0.0,
2022-12-10,-16356.803999999998,-21588.308970030626,-37945.11297003063,0.0,0.0,0.0,
2022-12-11,-16356.803999999998,-21588.308970030626,-37945.11297003063,0.0,0.0,0.0,
2022-12-12,-16356.803999999998,-21531.26075291088,-37888.064752910876,0.0,0.0,0.0,
2022-12-13,-16356.803999999998,-21496.435093371176,-37853.23909337117,0.0,0.0,0.0,
2022-12-14,-16356.803999999998,-21546.23339508306,-37903.03739508306,0.0,0.0,0.0,
2022-12-15,-16256.803999999998,-21737.40382987581,-37994.207829875806,100.0,0.0,0.0,
2022-12-16,-16256.803999999998,-21840.506306281164,-38097.310306281164,0.0,0.0,0.0,
2022-12-17,-16256.803999999998,-21840.506306281164,-38097.310306281164,0.0,0.0,0.0,
2022-12-18,-16256.803999999998,-21840.506306281164,-38097.310306281164,0.0,0.0,0.0,
2022-12-19,-16256.803999999998,-21912.281150039526,-38169.08515003952,0.0,0.0,0.0,
2022-12-20,-16256.803999999998,-21924.417678055484,-38181.22167805548,0.0,0.0,0.0,
2022-12-21,-16256.803999999998,-21852.634393385582,-38109.43839338558,0.0,0.0,0.0,
2022-12-22,-16311.803999999998,-21927.778908969343,-38239.58290896934,0.0,0.0,0.0,
2022-12-23,-16311.803999999998,-21882.318581265594,-38194.12258126559,0.0,0.0,0.0,
2022-12-24,-16194.303999999998,-22005.468582791473,-38199.77258279147,0.0,0.0,0.0,
2022-12-25,-16194.303999999998,-22005.468582791473,-38199.77258279147,0.0,0.0,0.0,
2022-12-26,-16194.303999999998,-22005.468582791473,-38199.77258279147,0.0,0.0,0.0,
2022-12-27,-16193.673999999999,-22069.647231033072,-38263.32123103307,0.0,0.0,0.0,
2022-12-28,-16193.673999999999,-22146.615836408015,-38340.28983640802,0.0,0.0,0.0,
